year,weight_kg,product_category,departure_place,departure_region,arrival_place,arrival_region
1723,37502.998,Tea,Batavia,Batavia,Zeeland,Republiek
1723,5068.44,Sugar,Batavia,Batavia,,Ceylon
1723,74.1,Cloves,Batavia,Batavia,Semarang,Java's Noordoostkust
1723,1501.76,Cinnamon,Batavia,Batavia,,Bengalen
1723,395.2,Cinnamon,Batavia,Batavia,Mokka,Mokka
1723,555.256,Nutmeg,Batavia,Batavia,,Ceylon
1723,456.456,Nutmeg,Batavia,Batavia,,Ceylon
1723,0.75,Nutmeg,Batavia,Batavia,,Ceylon
1723,1369.368,Nutmeg,Batavia,Batavia,,Malabar
1723,1789.762,Nutmeg,Batavia,Batavia,,Malabar
1723,0.75,Nutmeg,Batavia,Batavia,,Bengalen
1723,9947.184,Nutmeg,Batavia,Batavia,Surat,Surat
1723,760.76,Nutmeg,Batavia,Batavia,Surat,Surat
1723,19760.0,Cinnamon,Batavia,Batavia,Hoorn,Republiek
1723,17845.75,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1723,5.0,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1723,48609.6,Cinnamon,Galle,Ceylon,Zeeland,Republiek
1723,97179.68,Cinnamon,Galle,Ceylon,Amsterdam,Republiek
1723,7.41,Cinnamon,Batavia,Batavia,,Timor
1723,39.519999999999996,Cinnamon,Batavia,Batavia,Makassar,Makassar
1723,19760.0,Cinnamon,Batavia,Batavia,Delft,Republiek
1723,19760.0,Cinnamon,Batavia,Batavia,Rotterdam,Republiek
1723,64101.44,Cinnamon,,Ceylon,Batavia,Batavia
1723,4640.6359999999995,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1723,9.879999999999999,Cloves,Batavia,Batavia,,Timor
1723,9405.76,Tea,Batavia,Batavia,Hoorn,Republiek
1723,4996.316,Nutmeg,Batavia,Batavia,,Perzië
1723,79.03999999999999,Pepper,Batavia,Batavia,Delft,Republiek
1723,297964.99199999997,Pepper,Batavia,Batavia,Rotterdam,Republiek
1723,312087.958,Pepper,Batavia,Batavia,Delft,Republiek
1723,576674.358,Pepper,Palembang,Palembang,Batavia,Batavia
1723,14102.712,Pepper,Jambi,Jambi,Batavia,Batavia
1723,13963.5275,Pepper,Padang,Sumatra's Westkust,Batavia,Batavia
1723,3090402.25,Pepper,Bantam,Bantam,Batavia,Batavia
1723,1074766.16,Pepper,Batavia,Batavia,Amsterdam,Republiek
1723,917.852,Pepper,Batavia,Batavia,Amsterdam,Republiek
1723,60638.5,Pepper,Cheribon,Cheribon,Batavia,Batavia
1723,1164.852,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1723,498.94,Pepper,Batavia,Batavia,Makassar,Makassar
1723,247.0,Pepper,Batavia,Batavia,,Timor
1723,296.4,Pepper,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1723,157981.2,Pepper,Galle,Ceylon,,Coromandel
1723,180839.568,Pepper,Galle,Ceylon,Surat,Surat
1723,794.846,Nutmeg,Batavia,Batavia,Mokka,Mokka
1723,119398.318,Pepper,Galle,Ceylon,Zeeland,Republiek
1723,17032.626,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1723,74100.0,Pepper,,Malabar,Mokka,Mokka
1723,444.6,Pepper,Batavia,Batavia,Zeeland,Republiek
1723,39520.0,Pepper,Pulicat,Coromandel,Batavia,Batavia
1723,622.4399999999999,Pepper,Batavia,Batavia,Banda-Neira,Banda
1723,494.0,Pepper,Batavia,Batavia,Ternate,Ternate
1723,24700.0,Pepper,Batavia,Batavia,Nagasaki,Japan
1723,790.4,Pepper,Batavia,Batavia,Amboina,Amboina
1723,247.0,Pepper,Batavia,Batavia,Enkhuizen,Republiek
1723,268400.574,Pepper,Batavia,Batavia,Enkhuizen,Republiek
1723,98.8,Pepper,Batavia,Batavia,Hoorn,Republiek
1723,206998.35,Pepper,Batavia,Batavia,Hoorn,Republiek
1723,629306.106,Pepper,Batavia,Batavia,Zeeland,Republiek
1723,345800.0,Pepper,Batavia,Batavia,Surat,Surat
1723,64220.0,Pepper,Batavia,Batavia,,Ceylon
1723,168894.648,Pepper,Batavia,Batavia,,Coromandel
1723,98.8,Pepper,Batavia,Batavia,Rotterdam,Republiek
1723,5.928,Pepper,Batavia,Batavia,Mokka,Mokka
1723,62177.804,Pepper,,Coromandel,Batavia,Batavia
1723,520923.0,Pepper,Cochin,Malabar,Batavia,Batavia
1723,576572.1,Pepper,,Ceylon,Batavia,Batavia
1723,30574.648,Pepper,Nagapattinam,Coromandel,Batavia,Batavia
1723,14.82,Pepper,Batavia,Batavia,,Bengalen
1723,1.0,Nutmeg,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1723,238673.63,Pepper,Galle,Ceylon,Amsterdam,Republiek
1723,74.1,Nutmeg,Batavia,Batavia,Semarang,Java's Noordoostkust
1723,66472.64,Opium,,Bengalen,Batavia,Batavia
1723,143.26,Opium,Batavia,Batavia,,Ceylon
1723,9402.302,Tea,Batavia,Batavia,Enkhuizen,Republiek
1723,7.41,Nutmeg,Batavia,Batavia,,Timor
1723,18638.62,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1723,25.0,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1723,15820.008152,Silk,Batavia,Batavia,Nagasaki,Japan
1723,6606.3855,Silk,Batavia,Batavia,Hoorn,Republiek
1723,9448.765664,Silk,Batavia,Batavia,Enkhuizen,Republiek
1723,142784.772,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1723,26062.956867999997,Silk,Batavia,Batavia,Zeeland,Republiek
1723,9548.642584000001,Silk,Batavia,Batavia,Rotterdam,Republiek
1723,5699.33975,Silk,Batavia,Batavia,Delft,Republiek
1723,120746.99876199999,Silk,,Bengalen,Batavia,Batavia
1723,37277.24,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1723,404649.232,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1723,139711.845,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1723,4640.6359999999995,Nutmeg,Batavia,Batavia,Delft,Republiek
1723,48639.60062,Silk,Batavia,Batavia,Amsterdam,Republiek
1723,18339.75,Nutmeg,Batavia,Batavia,Delft,Republiek
1723,5.0,Nutmeg,Batavia,Batavia,Delft,Republiek
1723,71383.0,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1723,17845.75,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1723,10.0,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1723,380.38,Nutmeg,Batavia,Batavia,,Perzië
1723,1.5,Nutmeg,Batavia,Batavia,Mokka,Mokka
1723,40.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1723,10.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1723,4640.6359999999995,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1725,247.0,Sugar,Batavia,Batavia,Malakka,Malakka
1725,296.4,Sugar,Batavia,Batavia,Makassar,Makassar
1725,1976.0,Sugar,Batavia,Batavia,Ternate,Ternate
1725,148.2,Sugar,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1725,1976.0,Sugar,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1725,74.1,Sugar,Batavia,Batavia,,Timor
1725,98.8,Sugar,Batavia,Batavia,,Timor
1725,296.4,Sugar,Batavia,Batavia,Malakka,Malakka
1725,348434.502,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1725,133745.56,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1725,5173.168,Nutmeg,Batavia,Batavia,Delft,Republiek
1725,10.0,Nutmeg,Batavia,Batavia,Delft,Republiek
1725,66871.792,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1725,20388.368,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1725,10.0,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1725,98022.197,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1725,20.0,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1725,49.4,Nutmeg,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1725,40700.659999999996,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1725,50.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1725,665346.37,Pepper,Batavia,Batavia,Zeeland,Republiek
1725,15.0,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1725,357965.738,Pepper,Batavia,Batavia,Rotterdam,Republiek
1725,3912.48,Sugar,Batavia,Batavia,,Ceylon
1725,4503.798,Cloves,Batavia,Batavia,,Bengalen
1725,7452.4839999999995,Cloves,Batavia,Batavia,,Coromandel
1725,284066.302,Cloves,Amboina,Amboina,Batavia,Batavia
1725,1.8,Cloves,Batavia,Batavia,Zeeland,Republiek
1725,7904.0,Cloves,Batavia,Batavia,Zeeland,Republiek
1725,0.5,Cloves,Batavia,Batavia,Delft,Republiek
1725,1976.0,Cloves,Batavia,Batavia,Delft,Republiek
1725,15803.06,Cloves,Batavia,Batavia,Amsterdam,Republiek
1725,3.7,Cloves,Batavia,Batavia,Amsterdam,Republiek
1725,76.076,Nutmeg,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1725,85956.0,Opium,,Bengalen,Batavia,Batavia
1725,15142.829,Silk,Batavia,Batavia,Nagasaki,Japan
1725,9570.467998,Silk,Batavia,Batavia,Rotterdam,Republiek
1725,5322.4795,Silk,Batavia,Batavia,Hoorn,Republiek
1725,9581.295984,Silk,Batavia,Batavia,Enkhuizen,Republiek
1725,38714.165958,Silk,,Bengalen,Batavia,Batavia
1725,50437.781367999996,Silk,Hooghly,Bengalen,Batavia,Batavia
1725,26912.2555,Silk,Batavia,Batavia,Zeeland,Republiek
1725,5322.4795,Silk,Batavia,Batavia,Delft,Republiek
1725,47056.04904,Silk,Batavia,Batavia,Amsterdam,Republiek
1725,1274.3965,Silk,Batavia,Batavia,Amsterdam,Republiek
1725,2018.484,Cloves,Batavia,Batavia,Malakka,Malakka
1725,4890.6,Sugar,Batavia,Batavia,,Ceylon
1725,2749.11,Cloves,Batavia,Batavia,,Ceylon
1725,19601.92,Cinnamon,Batavia,Batavia,Delft,Republiek
1725,1185.6,Sugar,Batavia,Batavia,Gamron,Perzië
1725,6176.482,Sugar,Batavia,Batavia,Mokka,Mokka
1725,49515.596,Sugar,Batavia,Batavia,Surat,Surat
1725,123500.0,Sugar,Batavia,Batavia,Gamron,Perzië
1725,24700.0,Sugar,Batavia,Batavia,Nagasaki,Japan
1725,19601.92,Cinnamon,Batavia,Batavia,Rotterdam,Republiek
1725,19601.92,Cinnamon,Batavia,Batavia,Hoorn,Republiek
1725,158.07999999999998,Cinnamon,Batavia,Batavia,Surat,Surat
1725,197.6,Cinnamon,Batavia,Batavia,Mokka,Mokka
1725,19562.4,Cinnamon,Batavia,Batavia,Enkhuizen,Republiek
1725,11856.0,Cinnamon,Batavia,Batavia,Malakka,Malakka
1725,2450.24,Cinnamon,Batavia,Batavia,,Bengalen
1725,39.519999999999996,Cinnamon,Batavia,Batavia,Makassar,Makassar
1725,197.6,Cinnamon,Galle,Ceylon,Kaap de Goede Hoop,Kaap de Goede Hoop
1725,39.519999999999996,Cinnamon,Batavia,Batavia,Banda-Neira,Banda
1725,39.519999999999996,Cinnamon,Batavia,Batavia,Ternate,Ternate
1725,474.24,Cinnamon,Colombo,Ceylon,,Coromandel
1725,79040.0,Cinnamon,Colombo,Ceylon,Zeeland,Republiek
1725,158080.0,Cinnamon,Colombo,Ceylon,Amsterdam,Republiek
1725,68843.84,Cinnamon,Galle,Ceylon,Batavia,Batavia
1725,35726.08,Cinnamon,Colombo,Ceylon,Batavia,Batavia
1725,0.4,Cloves,Batavia,Batavia,Enkhuizen,Republiek
1725,1.0,Nutmeg,Batavia,Batavia,,Ceylon
1725,16603.34,Nutmeg,Batavia,Batavia,Delft,Republiek
1725,2.964,Cloves,Batavia,Batavia,Jambi,Jambi
1725,16717.948,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1725,5173.168,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1725,16717.948,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1725,5173.168,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1725,1.25,Nutmeg,Batavia,Batavia,Gamron,Perzië
1725,4014.738,Nutmeg,Batavia,Batavia,Gamron,Perzië
1725,568.1,Nutmeg,Batavia,Batavia,Mokka,Mokka
1725,1976.0,Cloves,Batavia,Batavia,Enkhuizen,Republiek
1725,26478.894,Pepper,Pulicat,Coromandel,Batavia,Batavia
1725,494.0,Pepper,Batavia,Batavia,Makassar,Makassar
1725,115398.894,Pepper,Batavia,Batavia,,Coromandel
1725,189681.18,Pepper,Batavia,Batavia,,Bengalen
1725,158.07999999999998,Pepper,Batavia,Batavia,Malakka,Malakka
1725,404622.556,Pepper,Batavia,Batavia,Enkhuizen,Republiek
1725,98.8,Pepper,Batavia,Batavia,Enkhuizen,Republiek
1725,49400.0,Pepper,Batavia,Batavia,Mokka,Mokka
1725,197600.0,Pepper,Batavia,Batavia,Surat,Surat
1725,592.8,Pepper,Batavia,Batavia,Amboina,Amboina
1725,98.8,Pepper,Batavia,Batavia,Hoorn,Republiek
1725,148.2,Pepper,Batavia,Batavia,Rotterdam,Republiek
1725,345096.544,Pepper,Batavia,Batavia,Hoorn,Republiek
1725,5.0,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1725,5.0,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1725,494.0,Pepper,Batavia,Batavia,Banda-Neira,Banda
1725,247.0,Pepper,Batavia,Batavia,Ternate,Ternate
1725,148.2,Pepper,Batavia,Batavia,Delft,Republiek
1725,5532.8,Pepper,Rembang,Java's Noordoostkust,Batavia,Batavia
1725,11979.5,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1725,2284.75,Pepper,Surabaja,Java's Noordoostkust,Batavia,Batavia
1725,1872.26,Pepper,Tegal,Java's Noordoostkust,Batavia,Batavia
1725,4129.84,Pepper,Tegal,Java's Noordoostkust,Batavia,Batavia
1725,14727.375,Pepper,Cheribon,Cheribon,Batavia,Batavia
1725,715.806,Pepper,Batavia,Batavia,Amsterdam,Republiek
1725,1102949.354,Pepper,Batavia,Batavia,Amsterdam,Republiek
1725,315615.612,Pepper,Batavia,Batavia,Delft,Republiek
1725,29640.0,Pepper,Batavia,Batavia,Nagasaki,Japan
1725,444.6,Pepper,Batavia,Batavia,Zeeland,Republiek
1725,1522014.0,Pepper,Bantam,Bantam,Batavia,Batavia
1725,177971.404,Pepper,Palembang,Palembang,Batavia,Batavia
1725,30134.0,Pepper,Jambi,Jambi,Batavia,Batavia
1725,247.0,Pepper,Batavia,Batavia,,Timor
1725,274736.618,Pepper,Colombo,Ceylon,Amsterdam,Republiek
1725,148792.8,Pepper,Galle,Ceylon,,Coromandel
1725,137369.05,Pepper,Colombo,Ceylon,Zeeland,Republiek
1725,162163.898,Pepper,Galle,Ceylon,Batavia,Batavia
1725,732657.328,Pepper,,Malabar,Galle,Ceylon
1725,988.0,Pepper,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1725,9391.434,Pepper,Padang,Sumatra's Westkust,Batavia,Batavia
1725,6875.986,Tea,Batavia,Batavia,Hoorn,Republiek
1725,6832.514,Tea,Batavia,Batavia,Enkhuizen,Republiek
1725,7128.42,Tea,Batavia,Batavia,Delft,Republiek
1725,7473.232,Nutmeg,Batavia,Batavia,,Coromandel
1725,1293.292,Nutmeg,Batavia,Batavia,,Coromandel
1725,3032.172,Nutmeg,Batavia,Batavia,,Bengalen
1725,94.354,Nutmeg,Batavia,Batavia,Malakka,Malakka
1725,2282.28,Nutmeg,Batavia,Batavia,,Ceylon
1725,8029.97,Nutmeg,Batavia,Batavia,,Ceylon
1725,5.0,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1725,16717.948,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1725,5173.168,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1725,54373.592,Tea,Batavia,Batavia,Amsterdam,Republiek
1725,4797.728,Tea,Batavia,Batavia,Rotterdam,Republiek
1725,27652.144,Tea,Batavia,Batavia,Zeeland,Republiek
1725,0.75,Nutmeg,Batavia,Batavia,,Coromandel
1725,0.75,Nutmeg,Batavia,Batavia,,Bengalen
1725,1.25,Nutmeg,Batavia,Batavia,Mokka,Mokka
1725,532.532,Nutmeg,Batavia,Batavia,,Bengalen
1725,3021.798,Cloves,Batavia,Batavia,Mokka,Mokka
1725,14876.316,Cloves,Batavia,Batavia,Gamron,Perzië
1725,1976.0,Cloves,Batavia,Batavia,Hoorn,Republiek
1725,0.5,Cloves,Batavia,Batavia,Hoorn,Republiek
1725,1976.0,Cloves,Batavia,Batavia,Rotterdam,Republiek
1725,0.5,Cloves,Batavia,Batavia,Rotterdam,Republiek
1725,2050.1,Cloves,Batavia,Batavia,Nagasaki,Japan
1726,18106.306348000002,Silk,Batavia,Batavia,Zeeland,Republiek
1726,42032.484,Nutmeg,Batavia,Batavia,,Coromandel
1726,0.988,Silk,Batavia,Batavia,Ternate,Ternate
1726,46478.286400000005,Silk,Batavia,Batavia,Amsterdam,Republiek
1726,54967.377036000005,Silk,,Bengalen,Batavia,Batavia
1726,9015.441214,Silk,Batavia,Batavia,Delft,Republiek
1726,5.0,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1726,573.04,Opium,Batavia,Batavia,,Ceylon
1726,4627.4215,Silk,Batavia,Batavia,Rotterdam,Republiek
1726,9073.393836,Silk,Batavia,Batavia,Hoorn,Republiek
1726,4326.402599999999,Silk,Batavia,Batavia,Enkhuizen,Republiek
1726,5.0,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1726,5553.548,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1726,98.8,Sugar,Batavia,Batavia,,Timor
1726,74.1,Sugar,Batavia,Batavia,,Timor
1726,2964.0,Sugar,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1726,296.4,Sugar,Batavia,Batavia,Malakka,Malakka
1726,296.4,Sugar,Batavia,Batavia,Malakka,Malakka
1726,3490.604,Sugar,Batavia,Batavia,Nagasaki,Japan
1726,1976.0,Sugar,Batavia,Batavia,,Malabar
1726,1482.0,Sugar,Batavia,Batavia,,Malabar
1726,390.26,Sugar,Batavia,Batavia,Padang,Sumatra's Westkust
1726,1558.57,Sugar,Batavia,Batavia,Gamron,Perzië
1726,98800.988,Sugar,Batavia,Batavia,Gamron,Perzië
1726,24763.232,Sugar,Batavia,Batavia,Mokka,Mokka
1726,4357.08,Sugar,Batavia,Batavia,,Ceylon
1726,5446.35,Sugar,Batavia,Batavia,,Ceylon
1726,1160.9,Sugar,Batavia,Batavia,,Ceylon
1726,5.0,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1726,14041.95,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1726,5553.548,Nutmeg,Batavia,Batavia,Enkhuizen,Republiek
1726,5097.092,Nutmeg,Batavia,Batavia,,Coromandel
1726,13906.1,Nutmeg,Batavia,Batavia,Hoorn,Republiek
1726,2282.28,Nutmeg,Batavia,Batavia,,Ceylon
1726,5553.548,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1726,1.75,Nutmeg,Batavia,Batavia,,Ceylon
1726,7446.556,Nutmeg,Tuticorin,Ceylon,,Coromandel
1726,1521.52,Nutmeg,Tuticorin,Ceylon,,Coromandel
1726,152.152,Nutmeg,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1726,104.234,Nutmeg,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1726,76.076,Nutmeg,Batavia,Batavia,Malakka,Malakka
1726,97.318,Nutmeg,Batavia,Batavia,Malakka,Malakka
1726,15705.248,Cloves,Batavia,Batavia,Enkhuizen,Republiek
1726,15705.248,Cloves,Batavia,Batavia,Hoorn,Republiek
1726,44580.536,Cloves,Batavia,Batavia,,Coromandel
1726,2707.614,Cloves,Batavia,Batavia,,Ceylon
1726,49.4,Nutmeg,Banda-Neira,Banda,Makassar,Makassar
1726,15705.248,Cloves,Batavia,Batavia,Rotterdam,Republiek
1726,62818.522,Cloves,Batavia,Batavia,Zeeland,Republiek
1726,3981.64,Cloves,Batavia,Batavia,Mokka,Mokka
1726,14840.748,Cloves,Batavia,Batavia,Gamron,Perzië
1726,24764.714,Cloves,Batavia,Batavia,Surat,Surat
1726,991.952,Cloves,Batavia,Batavia,,Malabar
1726,7967.726,Cloves,Batavia,Batavia,,Bengalen
1726,65604.682,Cloves,Amboina,Amboina,Batavia,Batavia
1726,125654.334,Cloves,Batavia,Batavia,Amsterdam,Republiek
1726,3962.868,Cloves,Batavia,Batavia,Nagasaki,Japan
1726,1482.0,Cloves,Tuticorin,Ceylon,,Coromandel
1726,15705.248,Cloves,Batavia,Batavia,Delft,Republiek
1726,7963.774,Nutmeg,Batavia,Batavia,,Ceylon
1726,15.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1726,44504.46,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1726,13906.1,Nutmeg,Batavia,Batavia,Rotterdam,Republiek
1726,395.2,Sugar,Batavia,Batavia,Makassar,Makassar
1726,5.0,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1726,5553.548,Nutmeg,Batavia,Batavia,Delft,Republiek
1726,13905.606,Nutmeg,Batavia,Batavia,Delft,Republiek
1726,5.0,Nutmeg,Batavia,Batavia,Delft,Republiek
1726,22214.192,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1726,55863.496,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1726,10.0,Nutmeg,Batavia,Batavia,Zeeland,Republiek
1726,76.076,Nutmeg,Batavia,Batavia,Mokka,Mokka
1726,111049.224,Nutmeg,Batavia,Batavia,Amsterdam,Republiek
1726,1012.206,Nutmeg,Batavia,Batavia,Mokka,Mokka
1726,684.684,Nutmeg,Batavia,Batavia,Surat,Surat
1726,5070.416,Nutmeg,Batavia,Batavia,Surat,Surat
1726,760.76,Nutmeg,Batavia,Batavia,,Malabar
1726,588.848,Nutmeg,Batavia,Batavia,,Malabar
1726,0.75,Nutmeg,Batavia,Batavia,,Bengalen
1726,684.684,Nutmeg,Batavia,Batavia,,Bengalen
1726,5831.176,Nutmeg,Batavia,Batavia,,Bengalen
1726,390717.444,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1726,68371.576,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1726,20.0,Nutmeg,Banda-Neira,Banda,Batavia,Batavia
1726,4011.2799999999997,Nutmeg,Batavia,Batavia,Gamron,Perzië
1726,1729.0,Sugar,Batavia,Batavia,Ternate,Ternate
1726,49400.0,Sugar,Batavia,Batavia,Surat,Surat
1726,2203.24,Pepper,Tegal,Java's Noordoostkust,Batavia,Batavia
1726,68539.042,Pepper,Batavia,Batavia,Enkhuizen,Republiek
1726,148.2,Pepper,Batavia,Batavia,Rotterdam,Republiek
1726,134032.08,Pepper,Batavia,Batavia,Rotterdam,Republiek
1726,296442.484,Pepper,Batavia,Batavia,Hoorn,Republiek
1726,148200.0,Pepper,Batavia,Batavia,,Coromandel
1726,1086.8,Pepper,Batavia,Batavia,Amsterdam,Republiek
1726,49400.0,Pepper,,Malabar,Surat,Surat
1726,49400.0,Pepper,,Malabar,Mokka,Mokka
1726,197.6,Pepper,Batavia,Batavia,Delft,Republiek
1726,247.0,Pepper,Batavia,Batavia,Ternate,Ternate
1726,865971.626,Pepper,,Malabar,Galle,Ceylon
1726,197600.0,Pepper,Galle,Ceylon,,Coromandel
1726,247.0,Pepper,Batavia,Batavia,,Timor
1726,1482.0,Pepper,Batavia,Batavia,Kaap de Goede Hoop,Kaap de Goede Hoop
1726,597.74,Pepper,Batavia,Batavia,Amboina,Amboina
1726,29897.868,Pepper,Batavia,Batavia,Nagasaki,Japan
1726,1009300.786,Pepper,Batavia,Batavia,Amsterdam,Republiek
1726,123500.0,Pepper,Batavia,Batavia,Surat,Surat
1726,286494.806,Pepper,Batavia,Batavia,,Bengalen
1726,517219.97599999997,Pepper,Palembang,Palembang,Batavia,Batavia
1726,11812.528,Pepper,Jambi,Jambi,Batavia,Batavia
1726,12266.514,Pepper,Malakka,Malakka,Batavia,Batavia
1726,1614268.5,Pepper,Bantam,Bantam,Batavia,Batavia
1726,197.6,Pepper,Batavia,Batavia,Hoorn,Republiek
1726,8151.0,Pepper,Padang,Sumatra's Westkust,Batavia,Batavia
1726,14192.619999999999,Pepper,Cheribon,Cheribon,Batavia,Batavia
1726,195411.58,Pepper,Galle,Ceylon,Batavia,Batavia
1726,317508.62,Pepper,Batavia,Batavia,Zeeland,Republiek
1726,6587.737,Pepper,Tegal,Java's Noordoostkust,Batavia,Batavia
1726,536.978,Pepper,Semarang,Java's Noordoostkust,Batavia,Batavia
1726,32498.284,Pepper,,Java's Noordoostkust,Batavia,Batavia
1726,216.86599999999999,Pepper,Cheribon,Cheribon,Batavia,Batavia
1726,269989.278,Pepper,Batavia,Batavia,Delft,Republiek
1726,543.4,Pepper,Batavia,Batavia,Zeeland,Republiek
1726,39.519999999999996,Cinnamon,Batavia,Batavia,Amboina,Amboina
1726,197.6,Cinnamon,Batavia,Batavia,Mokka,Mokka
1726,5928.0,Cinnamon,Batavia,Batavia,Surat,Surat
1726,4465.76,Cinnamon,Batavia,Batavia,,Bengalen
1726,35093.76,Cinnamon,Galle,Ceylon,Batavia,Batavia
1726,19760.0,Cinnamon,Batavia,Batavia,Rotterdam,Republiek
1726,11856.0,Cinnamon,Batavia,Batavia,Malakka,Malakka
1726,474.24,Cinnamon,Galle,Ceylon,,Coromandel
1726,19760.0,Cinnamon,Batavia,Batavia,Enkhuizen,Republiek
1726,39.519999999999996,Cinnamon,Batavia,Batavia,Bantam,Bantam
1726,30682.34,Tea,Batavia,Batavia,Zeeland,Republiek
1726,7675.772,Tea,Batavia,Batavia,Rotterdam,Republiek
1726,62009.35,Tea,Batavia,Batavia,Amsterdam,Republiek
1726,19760.0,Cinnamon,Batavia,Batavia,Delft,Republiek
1726,7709.858,Tea,Batavia,Batavia,Hoorn,Republiek
1726,7678.242,Tea,Batavia,Batavia,Delft,Republiek
1726,7615.998,Tea,Batavia,Batavia,Enkhuizen,Republiek
1726,19760.0,Cinnamon,Batavia,Batavia,Hoorn,Republiek
1728,4.9399999999999995,Cinnamon,Batavia,Batavia,,Timor
1728,276.64,Cinnamon,Galle,Ceylon,,Coromandel
1728,79040.0,Cinnamon,Galle,Ceylon,Zeeland,Republiek
1728,158080.0,Cinnamon,Galle,Ceylon,Amsterdam,Republiek
1728,39.519999999999996,Cinnamon,Surat,Surat,Batavia,Batavia
1728,52838.24,Cinnamon,,Ceylon,Batavia,Batavia
1728,19760.0,Cinnamon,Batavia,Batavia,Enkhuizen,Republiek
1728,19760.0,Cinnamon,Hoorn,Republiek,Batavia,Batavia
1728,19760.0,Cinnamon,Batavia,Batavia,Delft,Republiek
1728,19760.0,Cinnamon,Batavia,Batavia,Rotterdam,Republiek
1728,1106.56,Cinnamon,Batavia,Batavia,,Bengalen
1728,9.879999999999999,Cloves,Batavia,Batavia,,Timor
1728,7464.834,Cloves,Batavia,Batavia,Nagasaki,Japan
1728,16157.752,Tea,Batavia,Batavia,Hoorn,Republiek
1728,88.92,Cloves,Amboina,Amboina,Makassar,Makassar
1728,59734.974,Tea,Batavia,Batavia,Zeeland,Republiek
1728,16182.452,Tea,Batavia,Batavia,Delft,Republiek
1728,180780.288,Tea,Batavia,Batavia,Amsterdam,Republiek
1728,16091.062,Tea,Batavia,Batavia,Enkhuizen,Republiek
